GVPT729A,101,"Hanmer, Michael J.",7,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1
GVPT761,PCR1,"Wallace, Jennifer",26,12,3,10,0,0,0,0,0,0,0,0,0,0,1,0
GVPT770,101,"Miler, Kristina",6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
GVPT780,101,"McCauley, John F.",9,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1
GVPT803,PCR1,"Cil, Deniz",26,4,12,2,5,0,2,0,0,0,0,0,0,0,1,0
GVPT828O,101,"Banks, Antoine Jevon",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GVPT888P,101,"Calvo, Ernesto F.",14,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0
HACS100,101,"Cukier, Michel",36,4,0,31,0,0,0,0,0,0,0,0,0,0,1,0
HACS100,201,"Cukier, Michel",28,2,1,23,0,0,2,0,0,0,0,0,0,0,0,0
HACS100,301,"Cukier, Michel",25,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0
HACS200,101,"Cukier, Michel",42,31,6,3,1,0,1,0,0,0,0,0,0,0,0,0
HACS200,201,"Cukier, Michel",28,11,14,0,1,0,2,0,0,0,0,0,0,0,0,0
HACS201,101,"Sobesto, Bertrand",24,4,4,1,3,4,1,1,2,0,0,0,0,2,2,0
HACS202,101,"Sobesto, Bertrand",32,5,16,1,2,2,6,0,0,0,0,0,0,0,0,0
HACS208N,101,,24,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,
HACS208P,101,"Harry, Charles Thomas",26,17,6,0,1,0,2,0,0,0,0,0,0,0,0,0
HACS297,101,"Harrington, Cassie",24,3,2,19,0,0,0,0,0,0,0,0,0,0,0,0
HACS408L,101,,27,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,
HACS408M,101,"McGahagan, John Francis",35,15,6,12,0,1,0,0,0,0,0,0,0,0,1,0
HACS408O,101,,24,1,0,22,0,0,0,0,0,0,0,0,0,0,1,0,
HACS408X,101,"Gregory, Machon Bethea",27,7,1,14,1,0,2,0,0,0,0,0,0,1,1,0
HACS498,101,"Ziring, Neal Laser",8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HACS498,201,,7,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
HACS498,301,,8,2,3,1,1,0,1,0,0,0,0,0,0,0,0,0,
HBUS100,101,"Bailey, Joseph Peter",63,37,6,18,0,0,1,0,0,0,0,0,0,0,1,0
HDCC105,101,"Lu, Jessica H.",68,54,7,0,0,2,4,0,0,1,0,0,0,0,0,0
HDCC201,101,"De Saint Felix, Skye Cambre",25,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0
HDCC201,201,"De Saint Felix, Skye Cambre",16,3,4,8,0,1,0,0,0,0,0,0,0,0,0,0
HDCC201,301,"De Saint Felix, Skye Cambre",26,1,2,23,0,0,0,0,0,0,0,0,0,0,0,0
HDCC208B,101,"Olsen, Porter",16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
HDCC208D,101,"Abe, Danielle Kathryn",16,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0
HDCC208F,101,"Szendro Sevilla, Anat",16,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0
HDCC208L,101,"Gatlin, Jessica V",12,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
HDCC208M,101,"Calderon, Jose M",5,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0
HDCC379,101,"Lu, Jessica H.",5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
HEBR106,101,"Karpman, Avital",15,2,1,11,0,0,0,0,0,0,0,0,0,0,1,0
HEBR106,201,"Karpman, Avital",10,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0
HEBR206,101,"Karpman, Avital",11,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0
HEBR249C,101,"Sandalon, Aliza",14,4,1,6,0,0,1,0,0,0,0,0,0,0,1,1
HEBR313,101,"Sandalon, Aliza",24,6,1,15,0,0,0,0,0,0,0,0,0,0,1,1
HESI217,201,"Sam, Kwesi Acquah",25,3,1,19,0,0,0,0,0,1,0,0,0,1,0,0
HESI217,301,"Scott, Pamela",25,4,4,9,2,1,2,0,0,1,0,0,0,2,0,0
HESI217,401,"Kuriakos, Noel",24,1,1,18,2,0,0,1,0,0,0,0,0,0,0,1
HESI217,FC01,"Kuriakos, Noel",19,1,2,12,0,0,1,1,1,0,0,0,0,0,1,0
HESI217,FC02,"Scott, Pamela",9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
HESI310,201,"Bennett, Bria D",13,9,1,0,2,1,0,0,0,0,0,0,0,0,0,0
HESI310,301,"Alexander, Myles B",15,4,2,8,1,0,0,0,0,0,0,0,0,0,0,0
HESI315,501,"Hixson, Ashley",12,4,1,5,1,0,1,0,0,0,0,0,0,0,0,0
HESI318T,101,"Loughry, Meghan Alexandra",10,3,3,1,0,0,1,0,1,0,0,0,0,0,1,0
HESI320,101,"Rocco, Melissa L.",11,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0
HESI417,101,"Kuriakos, Noel",17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
HESI418D,101,"Dula, Brandon C.",27,5,1,15,3,0,1,1,0,0,0,0,0,0,1,0
HESI418F,101,"Israel, Ari",36,25,6,0,0,1,1,0,0,0,0,0,0,2,0,1
HESI418V,101,"Rocco, Melissa L.",26,6,4,14,1,0,0,0,0,0,0,0,0,0,1,0
HESI671,101,"Green, Carlton Everett",11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HESP120,101,"Mwepu, Dominique",45,20,9,2,6,1,5,0,0,1,0,0,1,0,0,0
HESP120,FC01,"Mwepu, Dominique",28,10,3,3,1,1,6,2,0,1,0,0,0,0,1,0
HESP150,PBH1,"Zuhurudeen, Fathima Manaar",14,2,5,2,0,2,1,0,1,0,0,0,0,1,0,0
HESP202,101,"Zsak, Sarah Lynn",70,17,15,12,9,0,5,3,4,1,0,0,0,1,3,0
HESP214,FC02,"Martinez, David",18,1,0,16,0,1,0,0,0,0,0,0,0,0,0,0
HESP300,101,"Huang, Yi Ting",26,6,5,1,4,2,4,0,2,1,0,0,0,0,1,0
HESP305,101,"O'Brien, Tammatha",59,15,21,8,4,0,10,0,0,0,0,0,0,0,1,0
HESP311,101,"Shields, Christina Kim",38,2,7,3,4,5,8,2,3,4,0,0,0,0,0,0
HESP386,3701,"Dow-Burger, Kathryn Margaret",13,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0
HESP389,101,"Ortiz, Jose Antonio",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HESP400,101,"Thompson, Eliza Akua",33,20,9,1,0,0,3,0,0,0,0,0,0,0,0,0
HESP400,PBH1,"Williams-Walker, Tonya L.",14,6,5,1,0,0,0,0,0,1,0,0,0,1,0,0
HESP403,101,"Fourakis, Margaritis",33,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0
HESP411,101,"Sohns, Sarah",28,5,7,2,6,0,4,1,0,2,0,0,0,0,1,0
HESP411,PBH1,"Zalewski, Christopher Karl",21,3,4,7,1,0,5,0,0,0,0,0,0,0,1,0
HESP413,PBH1,"Mahoney, Gavin Charles",17,5,7,0,1,1,2,0,0,1,0,0,0,0,0,0
HESP415,101,"Thompson, Eliza Akua",41,16,3,19,2,0,0,1,0,0,0,0,0,0,0,0
HESP416,101,"Rickard, Lisa",12,5,3,1,2,0,0,1,0,0,0,0,0,0,0,0
HESP422,101,"Slawson, Kristin Kay",32,18,0,5,4,0,4,0,1,0,0,0,0,0,0,0
HESP468H,101,"Goupell, Matthew Joseph",7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HESP499,1601,"Ratner, Nan Bernstein",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
HESP499,2901,"Newman, Rochelle S.",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
HESP499,3101,"Huang, Yi Ting",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
HESP600,101,"Presacco, Alessandro",8,2,1,1,1,0,2,0,0,0,0,0,0,0,1,0
HESP606,101,"Tinnemore, Anna Rose",8,1,1,4,0,0,1,0,0,0,0,0,0,0,1,0
HESP610,101,"Shah, Yasmeen Faroqi",26,6,8,0,1,2,5,0,1,0,0,0,1,1,1,0
HESP613,101,,25,16,5,3,1,0,0,0,0,0,0,0,0,0,0,0,
HESP616,101,"Ratner, Nan Bernstein",25,6,8,6,1,0,3,0,0,0,0,0,0,0,1,0
HESP624,101,,27,7,6,4,3,0,6,0,0,1,0,0,0,0,0,0,
HESP626,101,"Ratner, Nan Bernstein",29,8,8,6,2,0,5,0,0,0,0,0,0,0,0,0
HESP639D,101,"Bice, Ed M",17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HESP648A,2301,"Thompson, Eliza Akua",5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
HESP648A,2801,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
HESP648A,3601,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
HESP648A,3701,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
HESP648B,2301,,5,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,
HESP648B,2801,"Mont, Eusebia Victoria",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
HESP648B,3601,,5,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
HESP648B,3701,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
HESP700,101,"Hoover, Eric Christopher",8,3,1,3,0,0,0,0,0,0,0,0,0,0,1,0
HESP702,101,"Worthington, Colleen K.",25,11,2,9,1,0,1,0,0,0,0,0,0,0,1,0
HESP710,101,"Hoover, Eric Christopher",8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
HESP712,101,"Nguyen, Nicole Kristen",9,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0
HESP728,1901,"Worthington, Colleen K.",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HESP728,3601,"Slawson, Kristin Kay",21,8,2,3,0,0,3,0,0,0,0,0,0,0,0,5
HESP729,3201,"Nguyen, Nicole Kristen",8,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0
HESP829,3201,"Nguyen, Nicole Kristen",10,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0
HESP849,1801,"Goupell, Matthew Joseph",5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
HGLO100,101,"Koo, Joyce",21,5,2,13,1,0,0,0,0,0,0,0,0,0,0,0
HGLO100,102,"Harris, Brandon Lee Lewis",17,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0
HGLO100,103,"McGlaurin, Javonni",22,2,0,19,0,0,0,0,0,0,0,0,0,0,1,0
HGLO100,104,"Vinski Ibrahim, Natalie",10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
HGLO101,101,"Croco, Sarah Elizabeth",20,2,0,16,1,0,0,1,0,0,0,0,0,0,0,0
HGLO101,102,,17,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,
HGLO101,103,,18,3,0,14,0,0,0,0,0,0,0,0,0,0,1,0,
HGLO101,104,,15,3,0,10,0,0,1,0,0,0,0,0,0,1,0,0,
HHUM105,101,"Ontiveros, Randy James",16,11,2,0,2,0,1,0,0,0,0,0,0,0,0,0
HHUM105,102,,19,9,5,3,1,0,1,0,0,0,0,0,0,0,0,0,
HHUM105,103,,13,6,3,3,0,0,1,0,0,0,0,0,0,0,0,0,
HHUM105,104,,12,6,2,1,1,0,1,0,0,0,1,0,0,0,0,0,
HHUM205,101,"Spanos, Kathleen Aurelia",20,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0
HHUM205,103,"Georgievska-Shine, Aneta",15,4,5,0,3,0,3,0,0,0,0,0,0,0,0,0
HHUM205,104,"Matar, Marilyn",22,14,3,3,0,0,1,0,0,0,0,0,0,0,1,0
HHUM205,105,"Satelmajer, Ingrid I.",15,8,0,6,0,0,0,0,0,0,0,0,0,0,1,0
HHUM205,106,,15,5,3,0,1,0,5,0,0,0,0,0,1,0,0,0,
HHUM205,107,"Grant-Wisdom, Dorith",11,3,4,1,0,0,2,0,1,0,0,0,0,0,0,0
HISP600,101,"Sprinkle, John H.",9,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0
HISP611,101,"Sprinkle, John H.",7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
HISP650,101,"Woehlke, Stefan Francis",12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0
HISP655,101,"Linebaugh, Donald W.",10,2,5,1,0,0,1,0,0,0,0,0,0,0,0,1
HISP680,101,"Amoruso, Cristina",6,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1
HISP710,101,"Linebaugh, Donald W.",8,3,1,1,0,0,3,0,0,0,0,0,0,0,0,0
HIST108C,101,"Mills, Quincy",12,2,4,1,0,0,1,0,0,0,2,0,0,1,1,0
HIST110,101,"Conner, Elizabeth Mattingly",23,1,5,0,4,2,7,2,0,0,0,0,0,2,0,0
HIST110,102,,24,1,8,0,3,5,3,0,1,2,0,0,0,0,1,0,
HIST110,103,,23,4,3,0,3,5,6,0,0,2,0,0,0,0,0,0,
HIST110,FC01,"Conner, Elizabeth Mattingly",27,1,6,0,4,1,10,2,0,1,0,0,0,1,1,0
HIST111,101,"Halsted, Christopher",25,4,3,0,3,2,5,1,0,1,0,0,0,4,2,0
HIST111,102,,24,4,5,0,7,2,4,1,0,0,0,0,0,0,1,0,
HIST111,103,,23,6,5,0,2,0,4,1,3,0,0,0,0,2,0,0,
HIST111,104,,22,6,1,0,3,2,3,2,1,0,1,0,0,2,1,0,
HIST111,105,,23,3,3,0,6,1,4,2,0,0,1,0,0,3,0,0,
HIST111,106,,23,2,8,0,3,2,1,3,0,0,0,1,0,1,1,1,
HIST120,101,"Schine, Rachel Nicole",10,2,2,0,1,2,2,0,0,0,0,0,0,0,0,1
HIST120,102,,20,11,2,3,0,0,2,0,0,1,0,0,0,0,1,0,
HIST120,103,,18,3,6,1,0,0,3,0,0,0,0,0,0,1,4,0,
HIST122,101,"Landau, Paul S.",39,5,7,1,1,4,4,2,0,0,0,0,0,3,10,2
HIST133,101,"Bianchini, Janna",13,1,5,0,2,0,1,1,0,1,0,0,0,1,1,0
HIST133,102,,17,3,6,0,1,0,4,0,0,0,0,1,0,2,0,0,
HIST133,103,,8,4,2,1,0,0,0,0,0,0,1,0,0,0,0,0,
HIST134,101,"Ross, Michael",24,5,6,3,2,2,2,2,0,0,0,0,0,1,1,0
HIST134,102,,24,4,7,0,3,3,2,1,0,1,1,0,0,1,1,0,
HIST134,103,,23,10,6,0,1,1,5,0,0,0,0,0,0,0,0,0,
HIST134,104,,24,4,4,2,5,0,3,2,0,1,0,1,0,0,2,0,
HIST134,105,,23,5,5,0,4,1,4,1,1,1,0,0,0,0,1,0,
HIST134,106,,23,5,1,0,8,2,3,1,0,3,0,0,0,0,0,0,
HIST134,107,,23,3,8,0,5,1,5,1,0,0,0,0,0,0,0,0,
HIST134,108,,23,7,6,0,4,0,4,0,1,1,0,0,0,0,0,0,
HIST134,109,,23,3,4,0,8,2,4,0,0,1,0,0,0,0,1,0,
HIST134S,201,,19,9,0,6,2,0,1,1,0,0,0,0,0,0,0,0,
HIST187,101,"Cooperman, Bernard D.",23,8,7,2,1,2,1,1,0,0,0,0,0,1,0,0
HIST187,102,,21,4,4,1,3,1,5,0,0,3,0,0,0,0,0,0,
HIST187,103,,23,8,3,5,2,1,2,0,0,1,0,0,0,0,0,1,
HIST200,101,"Chiles, Robert Elliot",23,11,5,5,0,0,0,1,0,0,0,0,0,0,1,0
HIST200,102,,23,7,2,4,3,2,4,0,0,1,0,0,0,0,0,0,
HIST200,103,,24,7,6,7,1,0,0,1,0,1,0,0,0,0,1,0,
HIST200,104,,22,11,1,0,4,0,0,1,0,1,1,0,0,0,3,0,
HIST200,105,,24,11,4,2,3,0,1,0,0,1,0,0,1,0,1,0,
HIST200,106,,24,10,3,2,1,3,2,1,0,0,0,0,0,1,1,0,
HIST200,FC01,"Smead, Howard",26,9,10,0,2,1,3,0,0,0,0,0,0,0,1,0
HIST201,101,"Smead, Howard",23,3,1,2,4,1,7,1,1,0,0,0,2,1,0,0
HIST201,102,,23,7,1,1,8,0,4,1,0,0,0,0,0,1,0,0,
HIST201,103,,23,8,3,1,4,0,3,0,0,1,0,0,0,2,1,0,
HIST201,104,,23,7,2,1,3,5,1,0,1,0,2,0,0,0,0,1,
HIST201,105,,23,6,2,1,5,2,3,0,0,1,0,0,0,1,1,1,
HIST201,106,,23,5,6,3,4,0,4,0,0,1,0,0,0,0,0,0,
HIST201,107,,24,5,4,0,6,1,6,0,0,0,0,0,0,0,2,0,
HIST201,108,,23,5,5,0,3,1,7,0,1,0,0,0,0,0,0,1,
HIST201,109,,24,5,8,0,2,2,4,1,0,0,1,0,0,0,1,0,
HIST201,201,"Chiles, Robert Elliot",23,5,6,0,4,1,5,2,0,0,0,0,0,0,0,0
HIST201,202,,23,15,3,0,0,2,3,0,0,0,0,0,0,0,0,0,
HIST201,203,,24,9,4,0,6,1,1,1,0,0,0,0,0,1,1,0,
HIST201,204,,22,8,5,0,3,2,2,0,1,0,0,0,0,1,0,0,
HIST201,205,,23,7,6,1,3,1,1,1,0,1,0,0,0,1,1,0,
HIST201,206,,24,6,8,1,4,0,1,0,0,2,0,1,0,0,1,0,
HIST201,FC02,"Chiles, Robert Elliot",27,20,1,0,1,0,4,0,0,0,0,0,0,0,1,0
HIST204,101,"Baldwin, Melinda",40,24,5,0,3,2,4,0,2,0,0,0,0,0,0,0
HIST208Q,101,"Cranford, Dustin Scott",10,2,5,1,0,0,1,0,0,0,0,0,0,0,1,0
HIST208Q,201,"Cranford, Dustin Scott",10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
HIST208R,101,"Bailey, Mikol John",9,2,3,2,1,0,0,0,0,0,0,0,0,0,1,0
HIST208R,201,"Bailey, Mikol John",8,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0
HIST208T,101,"Polcen, Jane Frances",10,2,0,5,0,0,1,0,0,0,0,0,0,2,0,0
HIST208T,201,"Polcen, Jane Frances",10,4,0,3,0,1,1,0,0,0,0,0,0,1,0,0
HIST213,101,"Lyons, Clare A.",12,2,2,0,3,0,1,0,0,1,0,0,0,1,2,0
HIST213,102,,13,5,1,0,0,0,2,1,0,1,1,0,0,0,0,2,
HIST213,103,,6,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,
HIST215,101,"Baron, Sabrina Alcorn",40,20,5,7,1,1,1,0,0,0,0,0,0,2,3,0
HIST219E,101,,7,2,0,1,1,2,0,0,0,0,0,0,0,0,0,1,
HIST219J,101,"Raianu, Mircea C.",20,10,5,0,2,0,3,0,0,0,0,0,0,0,0,0
HIST219J,102,,20,4,6,0,5,1,3,0,0,0,0,0,0,0,1,0,
HIST224,101,"Chung, Patrick",40,15,5,3,4,0,8,2,0,1,0,0,0,1,0,1
HIST234,101,"Baron, Sabrina Alcorn",37,26,8,2,0,0,1,0,0,0,0,0,0,0,0,0
HIST236,101,"Taddeo, Julie",19,8,6,0,1,0,3,0,0,0,0,0,0,0,1,0
HIST237,101,"Dolbilov, Mikhail",22,6,5,0,3,1,4,0,0,1,0,0,0,0,1,1
HIST250,101,"Sartorius, David",37,2,5,0,6,6,4,2,0,2,0,0,0,1,9,0
HIST254,101,"Bonner, Christopher James",40,7,11,0,7,5,5,0,0,1,0,0,0,1,1,2
HIST266,101,"Smead, Howard",40,7,12,0,10,0,4,2,2,1,0,0,0,0,2,0
HIST284,101,"Zhang, Ting",23,6,8,3,1,1,3,0,0,1,0,0,0,0,0,0
HIST284,102,,23,10,3,3,0,1,3,0,0,1,0,0,0,2,0,0,
HIST284,103,,24,6,6,3,3,0,4,0,0,0,0,0,0,0,1,1,
HIST289O,101,"Rush, Anne Spry",21,3,7,0,4,3,3,0,1,0,0,0,0,0,0,0
HIST289O,102,,22,1,4,0,5,1,7,0,1,0,0,0,0,1,2,0,
HIST289O,103,,24,6,6,0,2,3,1,3,0,0,1,0,0,0,1,1,
HIST289O,FC01,"Rush, Anne Spry",27,3,5,0,6,2,4,0,1,1,0,1,0,1,3,0
HIST289R,101,"Keane, Katarina",21,8,4,2,2,1,1,0,0,0,0,0,0,1,2,0
HIST289R,102,,23,7,2,0,5,1,2,2,1,1,0,0,0,0,2,0,
HIST289R,103,,23,10,5,0,2,0,2,2,1,0,0,0,0,1,0,0,
HIST289T,101,"Lapin, Hayim",22,1,3,0,2,3,4,1,1,2,0,0,1,2,1,1
HIST289T,102,,22,4,4,0,5,3,2,1,0,1,0,0,0,1,1,0,
HIST289T,103,,23,1,3,1,3,6,2,0,2,2,0,0,0,1,2,0,
HIST310,101,"Landau, Paul S.",23,2,2,0,6,2,4,1,0,1,0,0,0,1,4,0
HIST319J,101,"Rowland, Leslie S.",19,1,0,0,0,5,0,0,2,1,1,1,1,4,2,1
HIST326,101,"Simmons, Jeremy A",30,4,6,0,3,3,5,3,0,0,0,0,0,2,2,2
HIST328L,101,"Kosicki, Piotr H",41,13,5,6,4,2,3,1,1,1,0,0,0,4,1,0
HIST329J,101,"Doster, Dennis A.",5,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0
HIST329X,101,"Zeller, Thomas",23,2,11,0,2,0,3,0,1,1,0,0,1,0,2,0
HIST331,101,"Bianchini, Janna",30,6,5,1,6,2,1,0,1,1,0,0,2,0,2,3
HIST332,101,"Villani, Stefano",30,2,8,2,3,4,5,0,1,3,0,0,0,1,1,0
HIST339A,101,"Sartorius, David",18,0,3,0,1,1,1,3,1,0,1,0,0,2,5,0
HIST339B,101,"Rozenblit, Marsha L.",9,3,1,0,0,0,2,0,0,1,0,0,1,0,0,1
HIST339L,101,"Wien, Peter",13,3,5,0,1,1,1,0,0,0,0,0,0,1,1,0
HIST339R,101,"Simmons, Jeremy A",28,6,4,0,6,1,5,0,0,1,0,0,0,0,1,4
HIST339T,101,"Wien, Peter",12,3,5,0,0,1,1,0,0,0,0,0,1,1,0,0
HIST355,101,"Chiles, Robert Elliot",40,21,4,10,2,0,2,0,0,0,0,0,0,0,0,1
HIST357,101,"Smead, Howard",40,13,10,0,7,2,7,0,0,1,0,0,0,0,0,0
HIST361,101,"Freund, David",18,3,3,0,1,1,2,1,0,0,0,0,0,0,3,4
HIST373,101,"Cooperman, Bernard D.",9,3,2,0,3,0,0,0,0,0,0,0,0,1,0,0
HIST395,101,"Muncy, Robyn Leigh",11,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0
HIST405,101,"Zeller, Thomas",20,4,12,0,0,0,2,0,0,0,1,0,0,0,0,1
HIST406,101,"Sicilia, David B.",31,10,1,3,7,1,1,2,0,1,0,0,1,2,2,0
HIST408C,101,"Brewer, Holly",12,1,1,2,1,1,2,0,0,1,0,0,0,0,1,2
HIST408F,101,"Woods, Colleen",12,7,0,0,1,0,2,0,0,0,0,0,0,1,0,1
HIST408R,101,"Baldwin, Melinda",11,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0
HIST419I,101,"Hazkani, Shay",9,2,2,2,1,0,0,0,1,0,0,0,0,0,1,0
HIST419J,101,"Muncy, Robyn Leigh",20,3,10,3,1,0,2,0,0,0,0,0,0,1,0,0
HIST419P,101,"Dolbilov, Mikhail",17,6,3,0,1,2,2,0,0,1,0,0,0,0,2,0
HIST419T,101,"Raianu, Mircea C.",15,7,3,0,1,0,3,0,0,0,0,0,0,0,1,0
HIST429A,101,"Taddeo, Julie",34,13,7,4,0,0,6,0,0,1,0,0,0,1,1,1
HIST429Z,101,"Freund, David",7,1,1,0,2,0,1,0,0,0,1,0,0,0,0,1
HIST453,101,"Woods, Colleen",34,20,4,0,2,1,4,1,0,0,0,0,0,0,0,2
HIST466,101,"Chiles, Robert Elliot",10,6,0,3,0,0,0,0,0,0,0,0,0,0,1,0
HIST482,101,"Rubinfien, Louisa D",30,5,6,0,1,2,1,2,5,3,1,0,0,1,3,0
HIST601,101,"Villani, Stefano",16,11,1,3,0,0,0,0,0,0,0,0,0,1,0,0
HIST607,101,"Mills, Quincy",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
HIST608A,101,"Lyons, Clare A.",13,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0
HIST608C,101,"Kosicki, Piotr H",15,6,1,1,0,0,1,0,0,0,0,0,0,1,1,4
HIST619M,101,"Ross, Michael",8,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0
HIST638E,101,"Barkley Brown, Elsa",13,9,0,0,1,0,0,0,0,0,0,0,0,0,0,3
HIST819M,101,"Sicilia, David B.",7,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0
HIST899,2801,"Brewer, Holly",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
HLSA300,101,"Sehgal, Neil Jay",21,14,2,2,1,0,0,0,0,1,0,0,0,0,1,0
HLSA300,102,,20,12,5,2,1,0,0,0,0,0,0,0,0,0,0,0,
HLSA300,103,,20,13,2,1,0,0,3,0,0,0,0,0,0,0,0,1,
HLSA300,104,,21,12,4,0,0,0,3,0,1,0,0,0,0,0,1,0,
HLSA300,105,,16,9,2,2,1,0,0,0,0,1,0,0,0,0,1,0,
HLSA300,106,,20,11,3,0,2,1,3,0,0,0,0,0,0,0,0,0,
HLSA300,107,,20,6,7,0,3,0,2,1,0,1,0,0,0,0,0,0,
HLSA300,108,,20,11,4,0,3,0,2,0,0,0,0,0,0,0,0,0,
HLSA300,ESG1,"Fouladi, Negin",12,3,0,7,0,0,0,1,0,0,0,0,0,0,1,0
HLSA484,101,"Thomas, Stephen B.",21,2,3,15,1,0,0,0,0,0,0,0,0,0,0,0
HLSA601,102,"Essien, Elsie A.",35,22,6,4,0,0,2,0,0,0,0,0,0,0,1,0
HLSA601,PLH1,"Fouladi, Negin",23,0,2,20,1,0,0,0,0,0,0,0,0,0,0,0
HLSA601,PLP1,"Fouladi, Negin",27,5,0,19,0,0,1,0,0,0,0,0,0,0,1,1
HLSA611,101,"White, Kellee",28,9,2,15,0,0,0,0,0,0,0,0,0,0,1,1
HLSA688,PLH1,"Fouladi, Negin",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HLSA702,101,"Simon-Rusinowitz, Lori Ann",24,13,2,0,0,0,0,0,0,0,0,0,0,0,2,7
HLSA711,101,"Chen, Jie",12,8,1,0,0,0,2,0,0,0,0,0,0,0,1,0
HLSA720,101,,25,3,3,17,0,1,1,0,0,0,0,0,0,0,0,0,
HLSA725,101,"Franzini, Luisa",7,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0
HLSA742,PLP1,"Sperling, Rick",17,2,4,5,3,1,1,0,1,0,0,0,0,0,0,0
HLSA745,PLH1,"Tyagi, Pallavi",31,5,2,19,0,0,3,0,0,0,0,0,0,0,2,0
HLSA750,501,"Seale, Melvin Lamar",19,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0
HLSA750,PLP1,"Seale, Melvin Lamar",10,2,0,7,0,0,0,0,0,0,0,0,0,0,1,0
HLSA765,101,"Chen, Jie",7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2
HLSA770,101,"Nair, Suma",18,0,5,7,0,1,5,0,0,0,0,0,0,0,0,0
HLSA770,PLP1,"Edelstein, Lauren Michelle",17,4,1,4,1,0,5,1,0,1,0,0,0,0,0,0
HLSA772,PLH1,"Manning, Tracey T.",23,8,3,5,1,1,3,0,0,0,0,0,0,0,1,1
HLSA772,PLP1,"Maykrantz, Sherry Azadi",16,2,0,12,0,0,1,0,0,0,0,0,0,0,1,0
